"","user_id","score"
"14485",1592716,5
"14486",1592720,2
"14487",1592735,6
"14488",1592738,6
"14489",1592746,6
"14490",1592751,6
"14491",1592754,6
"14492",1592771,6
"14493",1592781,6
"14494",1592788,6
"14495",1592795,0
"14496",1592798,6
"14497",1592810,5
"14498",1592828,6
"14499",1592833,6
"14500",1592848,1
"14501",1592874,5
"14502",1592887,4
"14503",1592901,6
"14504",1592932,6
"14505",1592939,5
"14506",1592950,6
"14507",1592953,6
"14508",1592957,6
"14509",1592958,6
"14510",1592963,6
"14511",1592992,5
"14512",1593000,6
"14513",1593048,3
"14514",1593049,1
"14515",1593092,6
"14516",1593116,5
"14517",1593119,6
"14518",1593128,6
"14519",1593135,6
"14520",1593141,5
"14521",1593148,6
"14522",1593167,6
"14523",1593172,6
"14524",1593176,6
"14525",1593178,4
"14526",1593181,6
"14527",1593191,5
"14528",1593198,6
"14529",1593208,5
"14530",1593209,6
"14531",1593215,4
"14532",1593220,6
"14533",1593230,6
"14534",1593244,6
"14535",1593257,6
"14536",1593258,6
"14537",1593287,6
"14538",1593290,5
"14539",1593297,3
"14540",1593312,6
"14541",1593358,6
"14542",1593370,6
"14543",1593371,6
"14544",1593387,6
"14545",1593390,5
"14546",1593409,6
"14547",1593436,6
"14548",1593452,5
"14549",1593454,6
"14550",1593460,2
"14551",1593470,5
"14552",1593472,0
"14553",1593473,4
"14554",1593478,6
"14555",1593479,6
"14556",1593483,6
"14557",1593495,4
"14558",1593497,6
"14559",1593511,0
"14560",1593525,2
"14561",1593527,1
"14562",1593530,0
"14563",1593542,6
"14564",1593568,5
"14565",1593573,5
"14566",1593577,5
"14567",1593585,5
"14568",1593591,0
"14569",1593593,6
"14570",1593598,6
"14571",1593604,5
"14572",1593610,4
"14573",1593634,6
"14574",1593661,6
"14575",1593664,5
"14576",1593679,6
"14577",1593681,2
"14578",1593683,5
"14579",1593687,4
"14580",1593696,6
"14581",1593706,6
"14582",1593720,5
"14583",1593721,6
"14584",1593723,5
"14585",1593726,6
"14586",1593742,4
"14587",1593749,6
"14588",1593753,6
"14589",1593756,6
"14590",1593769,2
"14591",1593783,6
"14592",1593799,3
"14593",1593803,5
"14594",1593810,6
"14595",1593812,5
"14596",1593849,5
"14597",1593854,2
"14598",1593873,5
"14599",1593897,4
"14600",1593900,6
"14601",1593925,0
"14602",1593930,6
"14603",1593934,6
"14604",1593941,5
"14605",1593950,6
"14606",1593973,6
"14607",1593994,4
"14608",1594001,5
"14609",1594011,5
"14610",1594013,3
"14611",1594034,6
"14612",1594036,4
"14613",1594042,5
"14614",1594044,5
"14615",1594081,6
"14616",1594084,6
"14617",1594085,6
"14618",1594087,5
"14619",1594120,6
"14620",1594123,6
"14621",1594130,3
"14622",1594131,5
"14623",1594139,6
"14624",1594185,5
"14625",1594186,0
"14626",1594188,6
"14627",1594189,6
"14628",1594212,6
"14629",1594221,6
"14630",1594226,6
"14631",1594227,6
"14632",1594235,2
"14633",1594244,5
"14634",1594246,6
"14635",1594256,6
"14636",1594258,6
"14637",1594273,5
"14638",1594277,6
"14639",1594279,6
"14640",1594285,1
"14641",1594290,2
"14642",1594314,4
"14643",1594321,6
"14644",1594350,2
"14645",1594364,6
"14646",1594371,5
"14647",1594373,5
"14648",1594375,5
"14649",1594378,6
"14650",1594383,5
"14651",1594389,6
"14652",1594429,0
"14653",1594432,6
"14654",1594438,5
"14655",1594442,6
"14656",1594447,5
"14657",1594453,6
"14658",1594459,6
"14659",1594472,6
"14660",1594487,6
"14661",1594491,6
"14662",1594502,5
"14663",1594503,4
"14664",1594515,5
"14665",1594518,6
"14666",1594527,6
"14667",1594544,6
"14668",1594569,6
"14669",1594573,6
"14670",1594576,5
"14671",1594601,6
"14672",1594606,6
"14673",1594617,5
"14674",1594627,6
"14675",1594628,6
"14676",1594631,4
"14677",1594634,5
"14678",1594643,6
"14679",1594656,0
"14680",1594664,5
"14681",1594671,1
"14682",1594690,5
"14683",1594699,6
"14684",1594713,6
"14685",1594731,6
"14686",1594732,6
"14687",1594736,6
"14688",1594743,4
"14689",1594750,0
"14690",1594781,6
"14691",1594786,6
"14692",1594801,2
"14693",1594803,6
"14694",1594811,6
"14695",1594812,6
"14696",1594820,6
"14697",1594836,6
"14698",1594851,6
"14699",1594862,6
"14700",1594872,6
"14701",1594880,6
"14702",1594884,6
"14703",1594885,5
"14704",1594899,6
"14705",1594914,5
"14706",1594919,6
"14707",1594922,6
"14708",1594924,4
"14709",1594928,6
"14710",1594951,6
"14711",1594958,6
"14712",1594961,6
"14713",1594965,6
"14714",1594967,6
"14715",1594979,6
"14716",1594993,6
"14717",1595021,4
"14718",1595022,6
"14719",1595027,5
"14720",1595028,6
"14721",1595031,6
"14722",1595074,6
"14723",1595082,6
"14724",1595083,0
"14725",1595102,6
"14726",1595104,1
"14727",1595123,6
"14728",1595126,5
"14729",1595128,1
"14730",1595147,6
"14731",1595157,5
"14732",1595162,0
"14733",1595163,5
"14734",1595171,5
"14735",1595173,4
"14736",1595183,5
"14737",1595195,1
"14738",1595207,6
"14739",1595214,6
"14740",1595216,4
"14741",1595224,6
"14742",1595236,5
"14743",1595237,6
"14744",1595239,6
"14745",1595242,3
"14746",1595257,6
"14747",1595270,3
"14748",1595277,1
"14749",1595286,6
"14750",1595288,2
"14751",1595294,6
"14752",1595300,6
"14753",1595312,6
"14754",1595317,6
"14755",1595338,6
"14756",1595339,6
"14757",1595355,6
"14758",1595357,3
"14759",1595358,5
"14760",1595361,6
"14761",1595372,6
"14762",1595373,5
"14763",1595384,2
"14764",1595386,5
"14765",1595397,6
"14766",1595400,6
"14767",1595402,6
"14768",1595415,6
"14769",1595418,5
"14770",1595433,5
"14771",1595437,6
"14772",1595445,5
"14773",1595448,4
"14774",1595464,6
"14775",1595474,5
"14776",1595485,6
"14777",1595492,6
"14778",1595503,6
"14779",1595506,6
"14780",1595513,6
"14781",1595514,6
"14782",1595527,6
"14783",1595535,6
"14784",1595544,6
"14785",1595549,6
"14786",1595554,6
"14787",1595567,6
"14788",1595591,6
"14789",1595595,6
"14790",1595597,5
"14791",1595603,6
"14792",1595604,5
"14793",1595612,6
"14794",1595624,6
"14795",1595638,6
"14796",1595643,6
"14797",1595644,6
"14798",1595648,6
"14799",1595649,6
"14800",1595682,6
"14801",1595684,6
"14802",1595687,6
"14803",1595689,6
"14804",1595691,1
"14805",1595693,6
"14806",1595715,5
"14807",1595733,5
"14808",1595739,5
"14809",1595742,2
"14810",1595761,5
"14811",1595770,6
"14812",1595785,6
"14813",1595787,6
"14814",1595788,6
"14815",1595792,6
"14816",1595804,5
"14817",1595807,6
"14818",1595808,5
"14819",1595824,6
"14820",1595826,4
"14821",1595841,0
"14822",1595843,6
"14823",1595860,6
"14824",1595872,6
"14825",1595877,5
"14826",1595881,6
"14827",1595899,6
"14828",1595900,5
"14829",1595903,5
"14830",1595906,5
"14831",1595911,6
"14832",1595936,6
"14833",1595945,6
"14834",1595949,6
"14835",1595964,5
"14836",1595982,6
"14837",1595984,5
"14838",1595986,6
"14839",1595989,6
"14840",1595995,6
"14841",1596010,6
"14842",1596012,6
"14843",1596031,6
"14844",1596032,5
"14845",1596040,5
"14846",1596044,6
"14847",1596045,6
"14848",1596073,6
"14849",1596116,6
"14850",1596119,5
"14851",1596164,2
"14852",1596224,6
"14853",1596233,0
"14854",1596241,6
"14855",1596247,6
"14856",1596256,6
"14857",1596257,5
"14858",1596259,6
"14859",1596266,6
"14860",1596271,6
"14861",1596278,6
"14862",1596284,4
"14863",1596293,5
"14864",1596300,6
"14865",1596302,6
"14866",1596308,6
"14867",1596309,6
"14868",1596316,1
"14869",1596329,6
"14870",1596336,5
"14871",1596349,4
"14872",1596361,4
"14873",1596367,5
"14874",1596368,4
"14875",1596373,6
"14876",1596374,6
"14877",1596377,6
"14878",1596400,6
"14879",1596407,5
"14880",1596408,6
"14881",1596412,4
"14882",1596419,6
"14883",1596435,6
"14884",1596452,3
"14885",1596456,6
"14886",1596457,6
"14887",1596476,6
"14888",1596495,6
"14889",1596529,6
"14890",1596535,5
"14891",1596540,6
"14892",1596543,6
"14893",1596559,4
"14894",1596560,0
"14895",1596589,4
"14896",1596600,6
"14897",1596603,6
"14898",1596612,6
"14899",1596616,6
"14900",1596621,5
"14901",1596623,6
"14902",1596628,5
"14903",1596630,5
"14904",1596632,6
"14905",1596657,6
"14906",1596664,6
"14907",1596667,0
"14908",1596686,1
"14909",1596687,6
"14910",1596734,6
"14911",1596742,6
"14912",1596751,4
"14913",1596765,6
"14914",1596768,2
"14915",1596772,5
"14916",1596806,6
"14917",1596812,6
"14918",1596816,5
"14919",1596822,6
"14920",1596823,0
"14921",1596825,5
"14922",1596845,6
"14923",1596849,6
"14924",1596851,6
"14925",1596853,6
"14926",1596866,6
"14927",1596868,6
"14928",1596871,6
"14929",1596876,6
"14930",1596886,6
"14931",1596890,6
"14932",1596894,2
"14933",1596898,0
"14934",1596905,6
"14935",1596907,6
"14936",1596908,6
"14937",1596910,6
"14938",1596911,0
"14939",1596946,5
"14940",1596952,5
"14941",1596971,5
"14942",1596983,6
"14943",1597011,6
"14944",1597033,5
"14945",1597040,6
"14946",1597048,6
"14947",1597056,5
"14948",1597076,6
"14949",1597129,0
"14950",1597153,6
"14951",1597177,1
"14952",1597198,5
"14953",1597217,6
"14954",1597224,6
"14955",1597225,4
"14956",1597239,5
"14957",1597252,0
"14958",1597265,5
"14959",1597270,6
"14960",1597292,5
"14961",1597307,5
"14962",1597310,6
"14963",1597312,6
"14964",1597321,6
"14965",1597332,6
"14966",1597337,6
"14967",1597341,6
"14968",1597355,6
"14969",1597364,6
"14970",1597368,5
"14971",1597377,6
"14972",1597393,6
"14973",1597400,6
"14974",1597402,6
"14975",1597403,6
"14976",1597405,6
"14977",1597432,4
"14978",1597436,6
"14979",1597455,0
"14980",1597460,6
"14981",1597492,6
"14982",1597493,6
"14983",1597508,6
"14984",1597512,5
"14985",1597515,6
"14986",1597516,6
"14987",1597539,4
"14988",1597541,4
"14989",1597551,6
"14990",1597560,6
"14991",1597579,5
"14992",1597587,6
"14993",1597606,6
"14994",1597615,6
"14995",1597629,6
"14996",1597642,6
"14997",1597643,6
"14998",1597655,5
"14999",1597665,6
"15000",1597672,6
"15001",1597691,6
"15002",1597693,4
"15003",1597704,6
"15004",1597705,5
"15005",1597712,6
"15006",1597720,6
"15007",1597721,5
"15008",1597725,3
"15009",1597747,6
"15010",1597753,6
"15011",1597766,6
"15012",1597770,6
"15013",1597771,6
"15014",1597774,5
"15015",1597778,6
"15016",1597787,6
"15017",1597804,6
"15018",1597807,6
"15019",1597818,5
"15020",1597822,1
"15021",1597830,6
"15022",1597834,6
"15023",1597838,6
"15024",1597839,6
"15025",1597849,6
"15026",1597855,5
"15027",1597862,6
"15028",1597868,5
"15029",1597871,6
"15030",1597874,1
"15031",1597886,6
"15032",1597896,5
"15033",1597900,6
"15034",1597905,6
"15035",1597908,6
"15036",1597919,6
"15037",1597926,6
"15038",1597939,6
"15039",1597955,5
"15040",1597957,6
"15041",1597958,6
"15042",1597976,6
"15043",1597985,6
"15044",1597988,6
"15045",1597993,6
"15046",1598000,6
"15047",1598006,6
"15048",1598009,3
"15049",1598012,6
"15050",1598026,6
"15051",1598035,6
"15052",1598047,6
"15053",1598048,2
"15054",1598049,1
"15055",1598075,6
"15056",1598076,6
"15057",1598095,0
"15058",1598115,5
"15059",1598121,0
"15060",1598127,5
"15061",1598131,6
"15062",1598141,0
"15063",1598171,5
"15064",1598172,6
"15065",1598192,4
"15066",1598199,5
"15067",1598205,6
"15068",1598207,6
"15069",1598217,6
"15070",1598218,5
"15071",1598220,6
"15072",1598241,5
"15073",1598244,3
"15074",1598259,6
"15075",1598273,6
"15076",1598274,3
"15077",1598283,6
"15078",1598298,6
"15079",1598326,5
"15080",1598335,6
"15081",1598351,6
"15082",1598358,5
"15083",1598373,6
"15084",1598379,6
"15085",1598383,6
"15086",1598388,6
"15087",1598389,6
"15088",1598394,2
"15089",1598397,5
"15090",1598405,6
"15091",1598407,6
"15092",1598409,6
"15093",1598415,4
"15094",1598416,5
"15095",1598462,4
"15096",1598463,2
"15097",1598469,6
"15098",1598476,6
"15099",1598487,6
"15100",1598489,5
"15101",1598496,6
"15102",1598504,6
"15103",1598511,0
"15104",1598516,6
"15105",1598526,6
"15106",1598535,6
"15107",1598551,2
"15108",1598565,5
"15109",1598592,0
"15110",1598610,1
"15111",1598619,6
"15112",1598660,6
"15113",1598668,6
"15114",1598673,6
"15115",1598679,4
"15116",1598681,6
"15117",1598685,5
"15118",1598700,4
"15119",1598726,6
"15120",1598737,6
"15121",1598747,6
"15122",1598748,6
"15123",1598750,6
"15124",1598756,6
"15125",1598778,6
"15126",1598779,6
"15127",1598781,6
"15128",1598785,5
"15129",1598829,4
"15130",1598851,5
"15131",1598895,6
"15132",1598955,6
"15133",1598957,6
"15134",1598965,5
"15135",1598995,6
"15136",1598996,6
"15137",1599008,5
"15138",1599013,6
"15139",1599046,6
"15140",1599053,6
"15141",1599054,6
"15142",1599055,6
"15143",1599056,2
"15144",1599070,3
"15145",1599072,6
"15146",1599091,6
"15147",1599101,5
"15148",1599105,6
"15149",1599114,6
"15150",1599119,3
"15151",1599129,6
"15152",1599141,6
"15153",1599160,4
"15154",1599168,5
"15155",1599191,6
"15156",1599203,6
"15157",1599206,6
"15158",1599208,6
"15159",1599211,5
"15160",1599229,6
"15161",1599233,6
"15162",1599250,6
"15163",1599256,6
"15164",1599268,1
"15165",1599271,6
"15166",1599283,5
"15167",1599286,6
"15168",1599293,6
"15169",1599294,4
"15170",1599302,6
"15171",1599303,6
"15172",1599333,6
"15173",1599357,6
"15174",1599376,5
"15175",1599400,4
"15176",1599411,6
"15177",1599429,6
"15178",1599459,6
"15179",1599480,6
"15180",1599482,0
"15181",1599487,0
"15182",1599490,6
"15183",1599498,6
"15184",1599501,6
"15185",1599505,6
"15186",1599531,6
"15187",1599540,6
"15188",1599544,0
"15189",1599548,3
"15190",1599554,5
"15191",1599564,3
"15192",1599574,6
"15193",1599590,4
"15194",1599607,0
"15195",1599649,6
"15196",1599663,6
"15197",1599669,6
"15198",1599676,6
"15199",1599678,6
"15200",1599696,6
"15201",1599706,6
"15202",1599729,6
"15203",1599743,6
"15204",1599762,6
"15205",1599766,5
"15206",1599769,6
"15207",1599785,6
"15208",1599793,6
"15209",1599810,5
"15210",1599812,6
"15211",1599815,6
"15212",1599817,6
"15213",1599824,4
"15214",1599837,5
"15215",1599848,5
"15216",1599857,3
"15217",1599859,6
"15218",1599883,0
"15219",1599891,2
"15220",1599909,6
"15221",1599911,4
"15222",1599917,0
"15223",1599935,6
"15224",1599948,6
"15225",1599972,5
"15226",1599976,6
"15227",1599992,5
"15228",1600005,6
"15229",1600007,6
"15230",1600014,6
"15231",1600029,6
"15232",1600032,6
"15233",1600040,3
"15234",1600053,6
"15235",1600057,6
"15236",1600069,6
"15237",1600089,6
"15238",1600093,3
"15239",1600094,6
"15240",1600115,1
"15241",1600117,6
"15242",1600118,6
"15243",1600121,4
"15244",1600125,6
"15245",1600158,5
"15246",1600159,6
"15247",1600164,6
"15248",1600222,0
"15249",1600223,6
"15250",1600229,5
"15251",1600237,0
"15252",1600268,6
"15253",1600270,6
"15254",1600276,4
"15255",1600283,6
"15256",1600286,6
"15257",1600298,5
"15258",1600302,6
"15259",1600317,6
"15260",1600330,6
"15261",1600353,6
"15262",1600383,6
"15263",1600400,0
"15264",1600406,6
"15265",1600419,6
"15266",1600471,6
"15267",1600482,5
"15268",1600486,6
"15269",1600510,6
"15270",1600528,6
"15271",1600534,6
"15272",1600563,2
"15273",1600568,6
"15274",1600571,6
"15275",1600578,6
"15276",1600604,6
"15277",1600619,6
"15278",1600623,5
"15279",1600632,5
"15280",1600642,5
"15281",1600643,4
"15282",1600644,6
"15283",1600648,5
"15284",1600660,5
"15285",1600671,5
"15286",1600674,1
"15287",1600686,6
"15288",1600690,6
"15289",1600692,3
"15290",1600694,5
"15291",1600719,6
"15292",1600720,0
"15293",1600728,6
"15294",1600739,4
"15295",1600758,6
"15296",1600775,6
"15297",1600799,6
"15298",1600816,6
"15299",1600856,6
"15300",1600890,4
"15301",1600944,5
"15302",1600947,3
"15303",1600949,5
"15304",1600956,4
"15305",1600973,6
"15306",1600979,5
"15307",1600983,5
"15308",1600993,3
"15309",1601010,6
"15310",1601016,5
"15311",1601024,6
"15312",1601032,6
"15313",1601046,5
"15314",1601077,6
"15315",1601080,5
"15316",1601099,5
"15317",1601100,6
"15318",1601109,6
"15319",1601113,6
"15320",1601125,6
"15321",1601151,6
"15322",1601190,6
"15323",1601191,6
"15324",1601228,6
"15325",1601250,6
"15326",1601286,6
"15327",1601288,6
"15328",1601289,6
"15329",1601294,6
"15330",1601303,6
"15331",1601315,6
"15332",1601318,6
"15333",1601330,6
"15334",1601334,6
"15335",1601348,5
"15336",1601351,6
"15337",1601354,6
"15338",1601381,5
"15339",1601382,0
"15340",1601415,4
"15341",1601417,6
"15342",1601420,6
"15343",1601424,2
"15344",1601434,5
"15345",1601437,6
"15346",1601447,6
"15347",1601450,5
"15348",1601457,6
"15349",1601458,6
"15350",1601476,6
"15351",1601485,5
"15352",1601495,6
"15353",1601525,6
"15354",1601585,6
"15355",1601594,4
"15356",1601595,6
"15357",1601600,5
"15358",1601616,6
"15359",1601625,0
"15360",1601639,5
"15361",1601642,5
"15362",1601653,5
"15363",1601660,6
"15364",1601668,6
"15365",1601693,5
"15366",1601700,6
"15367",1601716,6
"15368",1601727,2
"15369",1601736,6
"15370",1601740,6
"15371",1601788,5
"15372",1601793,6
"15373",1601799,6
"15374",1601803,6
"15375",1601808,5
"15376",1601813,5
"15377",1601847,5
"15378",1601848,6
"15379",1601851,1
"15380",1601872,6
"15381",1601878,5
"15382",1601881,6
"15383",1601886,6
"15384",1601889,5
"15385",1601899,6
"15386",1601922,6
"15387",1601930,6
"15388",1601943,6
"15389",1601970,1
"15390",1601977,4
"15391",1601978,6
"15392",1601983,4
"15393",1601987,5
"15394",1601997,6
"15395",1602002,6
"15396",1602013,4
"15397",1602014,5
"15398",1602035,5
"15399",1602043,6
"15400",1602046,3
"15401",1602061,4
"15402",1602062,6
"15403",1602070,6
"15404",1602072,6
"15405",1602090,4
"15406",1602098,3
"15407",1602107,6
"15408",1602109,6
"15409",1602111,6
"15410",1602127,5
"15411",1602158,6
"15412",1602160,6
"15413",1602177,6
"15414",1602179,5
"15415",1602184,5
"15416",1602231,2
"15417",1602235,6
"15418",1602262,6
"15419",1602268,6
"15420",1602285,6
"15421",1602286,6
"15422",1602310,0
"15423",1602312,6
"15424",1602335,5
"15425",1602350,6
"15426",1602377,6
"15427",1602381,6
"15428",1602387,3
"15429",1602448,6
"15430",1602469,6
"15431",1602471,5
"15432",1602478,6
"15433",1602482,6
"15434",1602523,6
"15435",1602533,2
"15436",1602556,6
"15437",1602571,6
"15438",1602580,5
"15439",1602587,6
"15440",1602644,5
"15441",1602651,6
"15442",1602656,6
"15443",1602664,5
"15444",1602694,6
"15445",1602696,6
"15446",1602710,6
"15447",1602713,5
"15448",1602722,6
"15449",1602727,4
"15450",1602735,0
"15451",1602760,5
"15452",1602765,6
"15453",1602784,6
"15454",1602787,6
"15455",1602793,5
"15456",1602794,6
"15457",1602820,3
"15458",1602824,6
"15459",1602836,6
"15460",1602845,6
"15461",1602846,6
"15462",1602847,6
"15463",1602855,6
"15464",1602859,0
"15465",1602868,6
"15466",1602874,5
"15467",1602889,6
"15468",1602890,6
"15469",1602897,6
"15470",1602905,5
"15471",1602917,5
"15472",1602920,6
"15473",1602928,6
"15474",1602951,5
"15475",1602968,6
"15476",1602974,6
"15477",1602978,6
"15478",1602981,6
"15479",1602987,6
"15480",1603022,5
"15481",1603031,6
"15482",1603051,5
"15483",1603068,5
"15484",1603097,2
"15485",1603100,6
"15486",1603107,4
"15487",1603108,6
"15488",1603117,6
"15489",1603127,4
"15490",1603135,6
"15491",1603138,6
"15492",1603139,5
"15493",1603151,6
"15494",1603170,6
"15495",1603172,6
"15496",1603186,0
"15497",1603187,6
"15498",1603200,6
"15499",1603201,6
"15500",1603207,6
"15501",1603219,6
"15502",1603224,6
"15503",1603226,6
"15504",1603247,6
"15505",1603254,6
"15506",1603263,6
"15507",1603265,6
"15508",1603272,5
"15509",1603291,5
"15510",1603295,6
"15511",1603305,6
"15512",1603307,5
"15513",1603315,4
"15514",1603321,3
"15515",1603322,6
"15516",1603323,5
"15517",1603340,5
"15518",1603355,5
"15519",1603380,6
"15520",1603388,6
"15521",1603402,5
"15522",1603405,6
"15523",1603409,6
"15524",1603411,6
"15525",1603424,6
"15526",1603437,6
"15527",1603440,6
"15528",1603466,6
"15529",1603468,1
"15530",1603477,6
"15531",1603482,6
"15532",1603492,4
"15533",1603500,6
"15534",1603563,5
"15535",1603564,5
"15536",1603572,4
"15537",1603587,6
"15538",1603603,6
"15539",1603615,5
"15540",1603634,5
"15541",1603641,4
"15542",1603653,6
"15543",1603665,5
"15544",1603669,6
"15545",1603674,6
"15546",1603681,0
"15547",1603694,3
"15548",1603703,6
"15549",1603707,5
"15550",1603715,5
"15551",1603718,3
"15552",1603722,2
"15553",1603727,6
"15554",1603760,5
"15555",1603770,0
"15556",1603777,6
"15557",1603778,5
"15558",1603786,5
"15559",1603792,6
"15560",1603797,5
"15561",1603825,5
"15562",1603840,5
"15563",1603852,6
"15564",1603858,6
"15565",1603865,4
"15566",1603880,6
"15567",1603885,4
"15568",1603888,4
"15569",1603906,6
"15570",1603917,6
"15571",1603920,6
"15572",1603958,6
"15573",1603962,6
"15574",1603968,6
"15575",1603980,6
"15576",1603993,6
"15577",1604000,5
"15578",1604002,6
"15579",1604011,6
"15580",1604034,2
"15581",1604038,6
"15582",1604047,6
"15583",1604057,6
"15584",1604058,6
"15585",1604080,1
"15586",1604095,5
"15587",1604097,6
"15588",1604107,6
"15589",1604116,6
"15590",1604121,6
"15591",1604137,6
"15592",1604150,6
"15593",1604158,6
"15594",1604161,6
"15595",1604175,5
"15596",1604180,6
"15597",1604183,6
"15598",1604187,6
"15599",1604212,0
"15600",1604235,6
"15601",1604267,6
"15602",1604300,6
"15603",1604302,5
"15604",1604304,6
"15605",1604323,4
"15606",1604327,4
"15607",1604336,6
"15608",1604365,6
"15609",1604390,6
"15610",1604392,5
"15611",1604401,5
"15612",1604408,6
"15613",1604410,5
"15614",1604429,5
"15615",1604430,6
"15616",1604440,6
"15617",1604447,6
"15618",1604449,6
"15619",1604458,6
"15620",1604488,6
"15621",1604497,6
"15622",1604506,6
"15623",1604512,6
"15624",1604524,6
"15625",1604533,6
"15626",1604539,5
"15627",1604541,6
"15628",1604547,6
"15629",1604555,3
"15630",1604558,6
"15631",1604592,6
"15632",1604595,0
"15633",1604602,3
"15634",1604605,6
"15635",1604608,6
"15636",1604610,4
"15637",1604617,6
"15638",1604626,6
"15639",1604637,6
"15640",1604680,5
"15641",1604704,6
"15642",1604718,6
"15643",1604731,6
"15644",1604734,6
"15645",1604737,6
"15646",1604750,6
"15647",1604789,6
"15648",1604810,6
"15649",1604811,5
"15650",1604813,0
"15651",1604822,6
"15652",1604829,6
"15653",1604843,6
"15654",1604850,6
"15655",1604852,0
"15656",1604861,6
"15657",1604873,0
"15658",1604929,6
"15659",1604939,6
"15660",1604952,6
"15661",1604956,5
"15662",1604959,6
"15663",1604974,6
"15664",1604977,6
"15665",1604990,5
"15666",1604992,6
"15667",1605015,6
"15668",1605019,6
"15669",1605030,6
"15670",1605036,6
"15671",1605044,4
"15672",1605060,3
"15673",1605065,6
"15674",1605067,6
"15675",1605083,5
"15676",1605087,6
"15677",1605101,6
"15678",1605119,6
"15679",1605134,6
"15680",1605156,5
"15681",1605158,6
"15682",1605193,6
"15683",1605195,6
"15684",1605206,6
"15685",1605211,2
"15686",1605223,6
"15687",1605226,3
"15688",1605247,6
"15689",1605256,6
"15690",1605270,6
"15691",1605273,6
"15692",1605274,6
"15693",1605280,5
"15694",1605285,6
"15695",1605298,6
"15696",1605318,6
"15697",1605329,6
"15698",1605339,6
"15699",1605347,6
"15700",1605349,6
"15701",1605352,6
"15702",1605359,6
"15703",1605364,6
"15704",1605366,5
"15705",1605385,6
"15706",1605405,6
"15707",1605406,6
"15708",1605408,0
"15709",1605417,2
"15710",1605422,6
"15711",1605424,6
"15712",1605425,4
"15713",1605427,6
"15714",1605433,6
"15715",1605436,6
"15716",1605464,6
"15717",1605474,6
"15718",1605478,6
"15719",1605487,6
"15720",1605488,6
"15721",1605494,2
"15722",1605495,6
"15723",1605499,3
"15724",1605508,6
"15725",1605512,4
"15726",1605519,0
"15727",1605524,6
"15728",1605533,6
"15729",1605539,6
"15730",1605540,6
"15731",1605541,5
"15732",1605577,6
"15733",1605580,6
"15734",1605583,5
"15735",1605589,6
"15736",1605602,6
"15737",1605608,6
"15738",1605617,6
"15739",1605643,6
"15740",1605651,6
"15741",1605654,6
"15742",1605663,6
"15743",1605664,4
"15744",1605667,5
"15745",1605668,5
"15746",1605680,6
"15747",1605690,5
"15748",1605692,6
"15749",1605697,6
"15750",1605707,6
"15751",1605714,6
"15752",1605721,6
"15753",1605734,6
"15754",1605736,6
"15755",1605757,6
"15756",1605771,6
"15757",1605782,5
"15758",1605786,6
"15759",1605790,6
"15760",1605795,5
"15761",1605800,3
"15762",1605801,6
"15763",1605803,6
"15764",1605813,6
"15765",1605820,0
"15766",1605831,6
"15767",1605856,6
"15768",1605871,6
"15769",1605886,6
"15770",1605901,5
"15771",1605903,6
"15772",1605917,6
"15773",1605921,2
"15774",1605936,6
"15775",1605939,6
"15776",1605952,1
"15777",1605964,6
"15778",1605995,5
"15779",1606011,5
"15780",1606014,5
"15781",1606041,5
"15782",1606052,6
"15783",1606078,6
"15784",1606124,6
"15785",1606128,6
"15786",1606136,6
"15787",1606162,5
"15788",1606175,6
"15789",1606188,5
"15790",1606190,6
"15791",1606195,5
"15792",1606212,6
"15793",1606214,6
"15794",1606215,6
"15795",1606217,6
"15796",1606220,2
"15797",1606227,6
"15798",1606231,6
"15799",1606232,6
"15800",1606240,6
"15801",1606257,6
"15802",1606266,5
"15803",1606268,5
"15804",1606275,6
"15805",1606278,6
"15806",1606282,6
"15807",1606305,6
"15808",1606335,6
"15809",1606348,6
"15810",1606376,6
"15811",1606394,4
"15812",1606397,6
"15813",1606401,5
"15814",1606403,5
"15815",1606405,6
"15816",1606413,6
"15817",1606414,5
"15818",1606422,5
"15819",1606437,5
"15820",1606439,0
"15821",1606456,5
"15822",1606459,6
"15823",1606467,6
"15824",1606476,6
"15825",1606477,4
"15826",1606484,6
"15827",1606485,6
"15828",1606487,6
"15829",1606496,2
"15830",1606535,6
"15831",1606542,5
"15832",1606547,6
"15833",1606556,6
"15834",1606565,5
"15835",1606591,6
"15836",1606596,6
"15837",1606597,6
"15838",1606603,6
"15839",1606613,6
"15840",1606614,1
"15841",1606616,6
"15842",1606621,0
"15843",1606622,6
"15844",1606639,6
"15845",1606648,0
"15846",1606655,6
"15847",1606664,5
"15848",1606666,6
"15849",1606670,5
"15850",1606682,6
"15851",1606690,6
"15852",1606695,6
"15853",1606702,3
"15854",1606703,5
"15855",1606713,6
"15856",1606722,6
"15857",1606729,6
"15858",1606738,1
"15859",1606744,6
"15860",1606755,6
"15861",1606806,4
"15862",1606809,4
"15863",1606833,6
"15864",1606844,6
"15865",1606854,6
"15866",1606862,6
"15867",1606866,6
"15868",1606872,6
"15869",1606873,6
"15870",1606874,6
"15871",1606895,6
"15872",1606948,6
"15873",1606958,3
"15874",1606960,6
"15875",1606967,6
"15876",1606995,6
"15877",1606997,6
"15878",1607000,3
"15879",1607001,6
"15880",1607007,6
"15881",1607018,0
"15882",1607043,5
"15883",1607051,6
